Step,Queue_West_East,Queue_North_South,Queue_SD,Arrival_West_East,Arrival_North_South,Throughput_Step,Avg_Waiting_Time_West_East,Avg_Waiting_Time_North_South,Reward_Total,Reward_Queue,Reward_Throughput,Reward_Wait,Reward_Fairness
212,5,0,2.5,0,1,1,4.43,0.0,-1.270604099244876,-0.5555555555555556,0.125,-0.21504854368932036,-0.625
213,6,0,3.0,0,1,0,5.29,0.0,-1.673462783171521,-0.6666666666666666,0.0,-0.25679611650485434,-0.75
214,7,0,3.5,0,0,1,6.29,0.0,-1.8331175836030205,-0.7777777777777778,0.125,-0.30533980582524267,-0.875
215,6,1,2.5,0,0,0,6.17,0.25,-1.714428263214671,-0.7777777777777778,0.0,-0.31165048543689317,-0.625
216,5,1,2.0,0,1,0,5.17,0.4,-1.4370550161812297,-0.6666666666666666,0.0,-0.2703883495145631,-0.5
217,4,2,1.0,0,0,0,4.33,0.8,-1.1656957928802587,-0.6666666666666666,0.0,-0.24902912621359222,-0.25
218,3,2,0.5,0,0,0,4.0,1.2,-0.932982740021575,-0.5555555555555556,0.0,-0.2524271844660194,-0.125
219,2,3,0.5,0,0,0,2.6,1.8,-0.8941477885652643,-0.5555555555555556,0.0,-0.21359223300970875,-0.125
220,1,4,1.5,0,0,0,1.75,2.6,-1.141720604099245,-0.5555555555555556,0.0,-0.21116504854368928,-0.375
221,0,4,2.0,0,0,0,0.0,3.4,-1.1094929881337647,-0.4444444444444444,0.0,-0.16504854368932037,-0.5
222,0,5,2.5,0,0,0,0.0,4.4,-1.3941477885652644,-0.5555555555555556,0.0,-0.21359223300970875,-0.625
223,0,5,2.5,0,0,1,0.0,5.4,-1.3176914778856528,-0.5555555555555556,0.125,-0.2621359223300971,-0.625
224,0,5,2.5,0,0,0,0.0,6.4,-1.491235167206041,-0.5555555555555556,0.0,-0.3106796116504854,-0.625
225,0,5,2.5,1,0,1,0.0,7.4,-1.4147788565264294,-0.5555555555555556,0.125,-0.3592233009708738,-0.625
226,0,5,2.5,0,0,1,0.0,8.4,-1.4633225458468178,-0.5555555555555556,0.125,-0.4077669902912621,-0.625
227,0,5,2.5,1,0,0,0.0,9.4,-1.636866235167206,-0.5555555555555556,0.0,-0.45631067961165045,-0.625
228,0,4,2.0,0,0,1,0.0,9.5,-1.2806094929881338,-0.4444444444444444,0.125,-0.4611650485436893,-0.5
229,0,3,1.5,1,0,0,0.0,7.25,-1.0602750809061487,-0.3333333333333333,0.0,-0.3519417475728155,-0.375
230,1,2,0.5,0,0,1,0.2,5.0,-0.5857605177993528,-0.3333333333333333,0.125,-0.2524271844660194,-0.125
231,2,1,0.5,1,0,0,0.5,3.33,-0.6442556634304206,-0.3333333333333333,0.0,-0.18592233009708736,-0.125
232,2,0,1.0,0,0,0,0.83,0.0,-0.5125134843581445,-0.2222222222222222,0.0,-0.04029126213592232,-0.25
233,3,0,1.5,0,0,0,1.33,0.0,-0.7728964401294498,-0.3333333333333333,0.0,-0.0645631067961165,-0.375
234,3,0,1.5,1,0,0,1.57,0.0,-0.7845469255663431,-0.3333333333333333,0.0,-0.0762135922330097,-0.375
235,4,0,2.0,0,0,1,2.14,0.0,-0.9233279395900755,-0.4444444444444444,0.125,-0.10388349514563107,-0.5
236,5,0,2.5,0,1,0,2.86,0.0,-1.319390507011866,-0.5555555555555556,0.0,-0.13883495145631067,-0.625
237,5,0,2.5,0,0,1,3.57,0.0,-1.2288565264293418,-0.5555555555555556,0.125,-0.17330097087378638,-0.625
238,6,0,3.0,0,1,1,4.43,0.0,-1.506715210355987,-0.6666666666666666,0.125,-0.21504854368932036,-0.75
239,7,0,3.5,0,0,0,5.43,0.0,-1.9163700107874866,-0.7777777777777778,0.0,-0.2635922330097087,-0.875
240,7,0,3.5,0,1,1,6.43,0.0,-1.839913700107875,-0.7777777777777778,0.125,-0.31213592233009707,-0.875
241,6,0,3.0,0,1,0,6.67,0.0,-1.7404530744336568,-0.6666666666666666,0.0,-0.32378640776699025,-0.75
242,5,1,2.0,0,0,1,5.67,0.25,-1.3290453074433657,-0.6666666666666666,0.125,-0.287378640776699,-0.5
243,4,1,1.5,0,0,0,4.67,0.5,-1.1815264293419634,-0.5555555555555556,0.0,-0.25097087378640776,-0.375
244,3,1,1.0,0,1,0,4.4,0.6,-0.9371628910463862,-0.4444444444444444,0.0,-0.24271844660194172,-0.25
245,2,3,0.5,0,0,0,3.0,1.2,-0.8844390507011867,-0.5555555555555556,0.0,-0.20388349514563106,-0.125
246,1,3,1.0,0,0,0,2.0,1.8,-0.8789104638619201,-0.4444444444444444,0.0,-0.1844660194174757,-0.25
247,0,3,1.5,0,0,0,0.0,2.4,-0.8248381877022654,-0.3333333333333333,0.0,-0.11650485436893203,-0.375
248,0,4,2.0,0,0,1,0.0,3.2,-0.9747842502696871,-0.4444444444444444,0.125,-0.1553398058252427,-0.5
249,0,5,2.5,0,0,0,0.0,4.2,-1.3844390507011868,-0.5555555555555556,0.0,-0.20388349514563106,-0.625
250,0,5,2.5,0,0,0,0.0,5.2,-1.432982740021575,-0.5555555555555556,0.0,-0.2524271844660194,-0.625
251,0,5,2.5,1,0,1,0.0,6.2,-1.3565264293419634,-0.5555555555555556,0.125,-0.30097087378640774,-0.625
252,0,5,2.5,0,0,0,0.0,7.2,-1.5300701186623518,-0.5555555555555556,0.0,-0.34951456310679613,-0.625
253,0,5,2.5,0,0,1,0.0,8.2,-1.45361380798274,-0.5555555555555556,0.125,-0.3980582524271844,-0.625
254,0,4,2.0,1,0,1,0.0,8.25,-1.2199298813376482,-0.4444444444444444,0.125,-0.40048543689320387,-0.5
255,0,3,1.5,0,0,0,0.0,6.5,-1.0238673139158576,-0.3333333333333333,0.0,-0.31553398058252424,-0.375
256,0,2,1.0,1,0,0,0.0,4.25,-0.6785329018338727,-0.2222222222222222,0.0,-0.20631067961165048,-0.25
257,1,1,0.0,0,0,1,0.2,3.0,-0.2525620280474649,-0.2222222222222222,0.125,-0.1553398058252427,-0.0
258,1,0,0.5,1,0,0,0.33,0.0,-0.25213052858683926,-0.1111111111111111,0.0,-0.016019417475728156,-0.125
259,2,0,1.0,0,0,0,0.67,0.0,-0.5047464940668824,-0.2222222222222222,0.0,-0.032524271844660196,-0.25
260,3,0,1.5,0,0,0,1.17,0.0,-0.7651294498381876,-0.3333333333333333,0.0,-0.05679611650485436,-0.375
261,3,0,1.5,1,1,1,1.43,0.0,-0.6527508090614886,-0.3333333333333333,0.125,-0.06941747572815533,-0.375
262,4,0,2.0,0,0,0,2.0,0.0,-1.041531823085221,-0.4444444444444444,0.0,-0.0970873786407767,-0.5
263,6,0,3.0,0,0,1,2.86,0.0,-1.4305016181229773,-0.6666666666666666,0.125,-0.13883495145631067,-0.75
264,6,0,3.0,0,1,1,3.71,0.0,-1.4717637540453075,-0.6666666666666666,0.125,-0.18009708737864077,-0.75
265,7,0,3.5,0,1,0,4.71,0.0,-1.881418554476807,-0.7777777777777778,0.0,-0.2286407766990291,-0.875
266,7,0,3.5,0,0,1,5.71,0.0,-1.8049622437971953,-0.7777777777777778,0.125,-0.27718446601941743,-0.875
267,6,1,2.5,0,1,0,6.0,0.25,-1.706175836030205,-0.7777777777777778,0.0,-0.30339805825242716,-0.625
268,5,1,2.0,0,0,1,5.33,0.5,-1.3246763754045308,-0.6666666666666666,0.125,-0.2830097087378641,-0.5
269,4,1,1.5,0,0,0,4.5,0.75,-1.1854099244875944,-0.5555555555555556,0.0,-0.25485436893203883,-0.375
270,3,2,0.5,0,1,0,4.4,1.0,-0.9426914778856527,-0.5555555555555556,0.0,-0.2621359223300971,-0.125
271,2,3,0.5,0,0,0,3.2,1.6,-0.9135652642934197,-0.5555555555555556,0.0,-0.23300970873786409,-0.125
272,1,3,1.0,0,0,0,2.0,2.2,-0.8983279395900755,-0.4444444444444444,0.0,-0.20388349514563106,-0.25
273,0,3,1.5,0,0,0,0.0,2.8,-0.8442556634304207,-0.3333333333333333,0.0,-0.13592233009708737,-0.375
274,0,4,2.0,0,0,1,0.0,3.6,-0.9942017259978425,-0.4444444444444444,0.125,-0.17475728155339806,-0.5
275,0,5,2.5,0,0,0,0.0,4.6,-1.4038565264293419,-0.5555555555555556,0.0,-0.22330097087378636,-0.625
276,0,5,2.5,0,0,1,0.0,5.6,-1.3274002157497304,-0.5555555555555556,0.125,-0.27184466019417475,-0.625
277,0,5,2.5,1,0,0,0.0,6.6,-1.5009439050701188,-0.5555555555555556,0.0,-0.3203883495145631,-0.625
278,0,5,2.5,0,0,1,0.0,7.6,-1.424487594390507,-0.5555555555555556,0.125,-0.3689320388349514,-0.625
279,0,5,2.5,1,0,0,0.0,8.6,-1.5980312837108954,-0.5555555555555556,0.0,-0.4174757281553398,-0.625
280,0,4,2.0,0,0,1,0.0,8.5,-1.2320658036677454,-0.4444444444444444,0.125,-0.41262135922330095,-0.5
281,1,3,1.0,1,0,0,0.2,6.5,-1.0196871628910462,-0.4444444444444444,0.0,-0.3252427184466019,-0.25
282,1,2,0.5,0,0,1,0.4,4.25,-0.5590614886731391,-0.3333333333333333,0.125,-0.22572815533980584,-0.125
283,2,1,0.5,1,0,0,0.67,3.0,-0.6364886731391586,-0.3333333333333333,0.0,-0.17815533980582524,-0.125
284,3,0,1.5,0,0,0,1.17,0.0,-0.7651294498381876,-0.3333333333333333,0.0,-0.05679611650485436,-0.375
285,3,0,1.5,0,0,0,1.67,0.0,-0.7894012944983819,-0.3333333333333333,0.0,-0.08106796116504854,-0.375
286,4,0,2.0,1,0,0,2.0,0.0,-1.041531823085221,-0.4444444444444444,0.0,-0.0970873786407767,-0.5
287,4,0,2.0,0,0,1,2.57,0.0,-0.9442017259978425,-0.4444444444444444,0.125,-0.12475728155339805,-0.5
288,5,0,2.5,0,1,1,3.29,0.0,-1.2152642934196334,-0.5555555555555556,0.125,-0.15970873786407766,-0.625
289,5,0,2.5,0,0,0,4.0,0.0,-1.3747303128371091,-0.5555555555555556,0.0,-0.1941747572815534,-0.625
290,6,0,3.0,0,1,1,4.86,0.0,-1.527588996763754,-0.6666666666666666,0.125,-0.23592233009708738,-0.75
291,6,1,2.5,0,1,0,5.71,0.25,-1.6920981661272925,-0.7777777777777778,0.0,-0.28932038834951457,-0.625
292,7,1,3.0,0,0,1,6.71,0.5,-1.863888888888889,-0.8888888888888888,0.125,-0.35,-0.75
293,6,2,2.0,0,0,0,6.83,1.0,-1.7689859762675295,-0.8888888888888888,0.0,-0.38009708737864073,-0.5
294,5,2,1.5,0,1,0,5.83,1.2,-1.494039913700108,-0.7777777777777778,0.0,-0.34126213592233007,-0.375
295,4,3,0.5,0,0,0,4.67,1.8,-1.2168554476806903,-0.7777777777777778,0.0,-0.3140776699029126,-0.125
296,3,3,0.0,0,0,0,4.2,2.4,-0.9870550161812297,-0.6666666666666666,0.0,-0.3203883495145631,-0.0
297,2,4,1.0,0,0,0,2.8,3.2,-1.2079288025889967,-0.6666666666666666,0.0,-0.2912621359223301,-0.25
298,1,4,1.5,0,0,0,1.75,4.0,-1.2096817691477886,-0.5555555555555556,0.0,-0.279126213592233,-0.375
299,0,5,2.5,0,0,0,0.0,5.0,-1.4232740021574974,-0.5555555555555556,0.0,-0.24271844660194172,-0.625
300,0,5,2.5,0,0,0,0.0,6.0,-1.4718176914778858,-0.5555555555555556,0.0,-0.2912621359223301,-0.625
301,0,5,2.5,0,0,1,0.0,7.0,-1.395361380798274,-0.5555555555555556,0.125,-0.3398058252427184,-0.625
302,0,5,2.5,0,0,0,0.0,8.0,-1.5689050701186624,-0.5555555555555556,0.0,-0.3883495145631068,-0.625
303,0,5,2.5,1,0,1,0.0,9.0,-1.4924487594390508,-0.5555555555555556,0.125,-0.4368932038834951,-0.625
304,0,5,2.5,0,0,1,0.0,10.0,-1.540992448759439,-0.5555555555555556,0.125,-0.48543689320388345,-0.625
305,0,5,2.5,1,0,0,0.0,11.0,-1.7145361380798274,-0.5555555555555556,0.0,-0.5339805825242718,-0.625
306,0,4,2.0,0,0,1,0.0,11.0,-1.3534250269687162,-0.4444444444444444,0.125,-0.5339805825242718,-0.5
307,1,3,1.0,1,0,0,0.2,8.25,-1.104638619201726,-0.4444444444444444,0.0,-0.4101941747572815,-0.25
308,1,2,0.5,0,0,1,0.4,5.5,-0.6197411003236246,-0.3333333333333333,0.125,-0.28640776699029125,-0.125
309,2,1,0.5,1,0,0,0.67,3.67,-0.6690129449838187,-0.3333333333333333,0.0,-0.2106796116504854,-0.125
310,2,0,1.0,0,0,0,1.0,0.0,-0.5207659115426105,-0.2222222222222222,0.0,-0.04854368932038835,-0.25
311,3,0,1.5,0,0,0,1.5,0.0,-0.7811488673139159,-0.3333333333333333,0.0,-0.07281553398058252,-0.375
312,3,0,1.5,1,0,1,1.71,0.0,-0.6663430420711973,-0.3333333333333333,0.125,-0.08300970873786408,-0.375
313,4,0,2.0,0,0,0,2.29,0.0,-1.055609492988134,-0.4444444444444444,0.0,-0.11116504854368932,-0.5
314,5,0,2.5,0,1,1,3.0,0.0,-1.2011866235167206,-0.5555555555555556,0.125,-0.14563106796116504,-0.625
315,6,0,3.0,0,0,0,3.86,0.0,-1.6040453074433656,-0.6666666666666666,0.0,-0.18737864077669902,-0.75
316,6,0,3.0,0,1,1,4.71,0.0,-1.5203074433656958,-0.6666666666666666,0.125,-0.2286407766990291,-0.75
317,7,0,3.5,0,0,0,5.71,0.0,-1.9299622437971953,-0.7777777777777778,0.0,-0.27718446601941743,-0.875
318,7,0,3.5,0,1,1,6.71,0.0,-1.8535059331175836,-0.7777777777777778,0.125,-0.3257281553398058,-0.875
319,6,0,3.0,0,0,0,6.83,0.0,-1.748220064724919,-0.6666666666666666,0.0,-0.3315533980582524,-0.75
320,5,0,2.5,0,1,1,5.83,0.0,-1.3385652642934196,-0.5555555555555556,0.125,-0.2830097087378641,-0.625
321,4,0,2.0,0,0,0,4.83,0.0,-1.17891046386192,-0.4444444444444444,0.0,-0.23446601941747572,-0.5
322,3,1,1.0,0,0,0,4.6,0.25,-0.9298813376483279,-0.4444444444444444,0.0,-0.23543689320388347,-0.25
323,2,1,0.5,0,1,0,3.2,0.4,-0.6330906148867314,-0.3333333333333333,0.0,-0.17475728155339806,-0.125
324,1,2,0.5,0,0,0,2.0,0.8,-0.5942556634304207,-0.3333333333333333,0.0,-0.13592233009708737,-0.125
325,0,2,1.0,0,0,0,0.0,1.2,-0.5304746494066882,-0.2222222222222222,0.0,-0.058252427184466014,-0.25
326,0,3,1.5,0,0,0,0.0,1.8,-0.7957119741100324,-0.3333333333333333,0.0,-0.08737864077669903,-0.375
327,0,3,1.5,0,0,1,0.0,2.4,-0.6998381877022654,-0.3333333333333333,0.125,-0.11650485436893203,-0.375
328,0,3,1.5,0,0,0,0.0,3.0,-0.8539644012944984,-0.3333333333333333,0.0,-0.14563106796116504,-0.375
329,0,4,2.0,1,0,1,0.0,3.8,-1.00391046386192,-0.4444444444444444,0.125,-0.1844660194174757,-0.5
330,0,5,2.5,0,0,1,0.0,4.8,-1.2885652642934198,-0.5555555555555556,0.125,-0.23300970873786406,-0.625
331,0,5,2.5,1,0,0,0.0,5.8,-1.462108953613808,-0.5555555555555556,0.0,-0.2815533980582524,-0.625
332,0,4,2.0,0,0,1,0.0,5.75,-1.0985706580366774,-0.4444444444444444,0.125,-0.279126213592233,-0.5
333,1,3,1.0,1,0,0,0.2,4.25,-0.9104638619201726,-0.4444444444444444,0.0,-0.21601941747572814,-0.25
334,1,2,0.5,0,0,1,0.4,2.75,-0.4862459546925566,-0.3333333333333333,0.125,-0.1529126213592233,-0.125
335,2,1,0.5,1,0,0,0.67,2.0,-0.5879449838187703,-0.3333333333333333,0.0,-0.12961165048543688,-0.125
336,2,0,1.0,0,0,0,1.0,0.0,-0.5207659115426105,-0.2222222222222222,0.0,-0.04854368932038835,-0.25
337,2,0,1.0,0,0,0,1.33,0.0,-0.5367853290183386,-0.2222222222222222,0.0,-0.0645631067961165,-0.25
338,3,0,1.5,1,0,1,1.57,0.0,-0.6595469255663431,-0.3333333333333333,0.125,-0.0762135922330097,-0.375
339,3,0,1.5,0,1,0,2.0,0.0,-0.80542071197411,-0.3333333333333333,0.0,-0.0970873786407767,-0.375
340,4,0,2.0,0,0,1,2.57,0.0,-0.9442017259978425,-0.4444444444444444,0.125,-0.12475728155339805,-0.5
341,5,0,2.5,0,0,0,3.29,0.0,-1.3402642934196334,-0.5555555555555556,0.0,-0.15970873786407766,-0.625
342,5,0,2.5,0,1,1,4.0,0.0,-1.2497303128371091,-0.5555555555555556,0.125,-0.1941747572815534,-0.625
343,6,0,3.0,0,0,0,4.86,0.0,-1.652588996763754,-0.6666666666666666,0.0,-0.23592233009708738,-0.75
344,7,0,3.5,0,1,1,5.86,0.0,-1.8122437971952534,-0.7777777777777778,0.125,-0.28446601941747574,-0.875
345,6,0,3.0,0,0,0,5.83,0.0,-1.6996763754045308,-0.6666666666666666,0.0,-0.2830097087378641,-0.75
346,5,0,2.5,0,1,1,4.83,0.0,-1.2900215749730313,-0.5555555555555556,0.125,-0.23446601941747572,-0.625
347,4,1,1.5,0,0,0,4.0,0.25,-1.136866235167206,-0.5555555555555556,0.0,-0.20631067961165048,-0.375
348,3,1,1.0,0,0,0,3.8,0.5,-0.9031823085221143,-0.4444444444444444,0.0,-0.2087378640776699,-0.25
349,2,2,0.0,0,1,0,2.6,0.8,-0.6094929881337648,-0.4444444444444444,0.0,-0.1650485436893204,-0.0
350,1,2,0.5,0,0,0,1.4,1.2,-0.584546925566343,-0.3333333333333333,0.0,-0.12621359223300968,-0.125
351,0,2,1.0,0,0,0,0.0,1.6,-0.5498921251348435,-0.2222222222222222,0.0,-0.07766990291262135,-0.25
352,0,3,1.5,0,0,0,0.0,2.2,-0.8151294498381877,-0.3333333333333333,0.0,-0.10679611650485438,-0.375
353,0,5,2.5,0,0,1,0.0,3.2,-1.2108953613807982,-0.5555555555555556,0.125,-0.1553398058252427,-0.625
354,0,4,2.0,0,0,0,0.0,3.8,-1.12891046386192,-0.4444444444444444,0.0,-0.1844660194174757,-0.5
355,0,5,2.5,1,0,0,0.0,4.8,-1.4135652642934198,-0.5555555555555556,0.0,-0.23300970873786406,-0.625
356,0,5,2.5,0,0,1,0.0,5.8,-1.337108953613808,-0.5555555555555556,0.125,-0.2815533980582524,-0.625
357,0,5,2.5,1,0,0,0.0,6.8,-1.5106526429341964,-0.5555555555555556,0.0,-0.33009708737864074,-0.625
358,0,4,2.0,0,0,1,0.0,6.75,-1.1471143473570657,-0.4444444444444444,0.125,-0.3276699029126213,-0.5
359,0,3,1.5,1,0,1,0.0,5.0,-0.826051779935275,-0.3333333333333333,0.125,-0.24271844660194172,-0.375
360,1,2,0.5,0,0,0,0.2,3.5,-0.6379449838187702,-0.3333333333333333,0.0,-0.1796116504854369,-0.125
361,1,1,0.0,1,0,1,0.33,2.33,-0.2263484358144552,-0.2222222222222222,0.125,-0.129126213592233,-0.0
362,2,0,1.0,0,0,0,0.67,0.0,-0.5047464940668824,-0.2222222222222222,0.0,-0.032524271844660196,-0.25
363,2,0,1.0,0,0,0,1.0,0.0,-0.5207659115426105,-0.2222222222222222,0.0,-0.04854368932038835,-0.25
364,2,0,1.0,1,0,0,1.14,0.0,-0.5275620280474649,-0.2222222222222222,0.0,-0.05533980582524271,-0.25
365,4,0,2.0,0,0,1,1.71,0.0,-0.9024541531823085,-0.4444444444444444,0.125,-0.08300970873786408,-0.5
366,4,0,2.0,0,1,0,2.29,0.0,-1.055609492988134,-0.4444444444444444,0.0,-0.11116504854368932,-0.5
367,4,0,2.0,0,0,1,2.86,0.0,-0.9582793959007551,-0.4444444444444444,0.125,-0.13883495145631067,-0.5
368,5,0,2.5,0,1,0,3.57,0.0,-1.3538565264293418,-0.5555555555555556,0.0,-0.17330097087378638,-0.625
369,6,0,3.0,0,0,1,4.43,0.0,-1.506715210355987,-0.6666666666666666,0.125,-0.21504854368932036,-0.75
370,7,0,3.5,0,1,1,5.43,0.0,-1.7913700107874866,-0.7777777777777778,0.125,-0.2635922330097087,-0.875
371,6,1,2.5,0,1,0,5.5,0.25,-1.6819039913700107,-0.7777777777777778,0.0,-0.279126213592233,-0.625
372,5,1,2.0,0,0,1,4.67,0.5,-1.2926375404530743,-0.6666666666666666,0.125,-0.25097087378640776,-0.5
373,4,1,1.5,0,0,0,4.0,0.75,-1.1611380798274002,-0.5555555555555556,0.0,-0.23058252427184464,-0.375
374,3,1,1.0,0,1,0,3.6,0.8,-0.9080366774541532,-0.4444444444444444,0.0,-0.21359223300970875,-0.25
375,2,2,0.0,0,0,0,2.6,1.2,-0.6289104638619201,-0.4444444444444444,0.0,-0.1844660194174757,-0.0
376,1,3,1.0,0,0,0,1.4,1.8,-0.8497842502696871,-0.4444444444444444,0.0,-0.1553398058252427,-0.25
377,0,3,1.5,0,0,0,0.0,2.4,-0.8248381877022654,-0.3333333333333333,0.0,-0.11650485436893203,-0.375
378,0,3,1.5,0,0,0,0.0,3.0,-0.8539644012944984,-0.3333333333333333,0.0,-0.14563106796116504,-0.375
379,0,4,2.0,0,0,1,0.0,3.8,-1.00391046386192,-0.4444444444444444,0.125,-0.1844660194174757,-0.5
380,0,5,2.5,0,0,0,0.0,4.8,-1.4135652642934198,-0.5555555555555556,0.0,-0.23300970873786406,-0.625
381,0,5,2.5,1,0,1,0.0,5.8,-1.337108953613808,-0.5555555555555556,0.125,-0.2815533980582524,-0.625
382,0,5,2.5,0,0,0,0.0,6.8,-1.5106526429341964,-0.5555555555555556,0.0,-0.33009708737864074,-0.625
383,0,5,2.5,1,0,1,0.0,7.8,-1.4341963322545848,-0.5555555555555556,0.125,-0.37864077669902907,-0.625
384,0,4,2.0,0,0,0,0.0,7.5,-1.3085221143473569,-0.4444444444444444,0.0,-0.36407766990291257,-0.5
385,1,3,1.0,1,0,1,0.2,5.75,-0.8582793959007551,-0.4444444444444444,0.125,-0.28883495145631066,-0.25
386,1,2,0.5,0,0,0,0.4,3.75,-0.6597896440129449,-0.3333333333333333,0.0,-0.20145631067961164,-0.125
387,1,1,0.0,1,0,1,0.5,2.67,-0.25110571736785325,-0.2222222222222222,0.125,-0.15388349514563104,-0.0
388,2,0,1.0,0,0,0,0.83,0.0,-0.5125134843581445,-0.2222222222222222,0.0,-0.04029126213592232,-0.25
389,3,0,1.5,0,0,0,1.33,0.0,-0.7728964401294498,-0.3333333333333333,0.0,-0.0645631067961165,-0.375
390,3,0,1.5,1,0,0,1.57,0.0,-0.7845469255663431,-0.3333333333333333,0.0,-0.0762135922330097,-0.375
391,4,0,2.0,0,0,1,2.14,0.0,-0.9233279395900755,-0.4444444444444444,0.125,-0.10388349514563107,-0.5
392,5,0,2.5,0,1,1,2.86,0.0,-1.194390507011866,-0.5555555555555556,0.125,-0.13883495145631067,-0.625
393,5,0,2.5,0,0,0,3.57,0.0,-1.3538565264293418,-0.5555555555555556,0.0,-0.17330097087378638,-0.625
394,5,0,2.5,0,1,1,4.29,0.0,-1.2638079827400217,-0.5555555555555556,0.125,-0.20825242718446602,-0.625
395,6,0,3.0,0,0,0,5.14,0.0,-1.6661812297734628,-0.6666666666666666,0.0,-0.2495145631067961,-0.75
396,7,0,3.5,0,1,1,6.14,0.0,-1.8258360302049623,-0.7777777777777778,0.125,-0.2980582524271844,-0.875
397,6,1,2.5,0,0,0,6.17,0.33,-1.718311758360302,-0.7777777777777778,0.0,-0.31553398058252424,-0.625
398,5,1,2.0,0,1,1,5.33,0.5,-1.3246763754045308,-0.6666666666666666,0.125,-0.2830097087378641,-0.5
399,4,2,1.0,0,0,0,4.33,1.0,-1.1754045307443366,-0.6666666666666666,0.0,-0.2587378640776699,-0.25
400,3,2,0.5,0,0,0,4.0,1.5,-0.9475458468176915,-0.5555555555555556,0.0,-0.2669902912621359,-0.125
401,2,2,0.0,0,1,0,2.6,1.6,-0.6483279395900755,-0.4444444444444444,0.0,-0.20388349514563106,-0.0
402,1,3,1.0,0,0,0,1.4,2.2,-0.8692017259978425,-0.4444444444444444,0.0,-0.17475728155339806,-0.25
403,0,3,1.5,0,0,0,0.0,2.8,-0.8442556634304207,-0.3333333333333333,0.0,-0.13592233009708737,-0.375
404,0,4,2.0,0,0,0,0.0,3.6,-1.1192017259978426,-0.4444444444444444,0.0,-0.17475728155339806,-0.5
405,0,5,2.5,0,0,1,0.0,4.6,-1.2788565264293419,-0.5555555555555556,0.125,-0.22330097087378636,-0.625
406,0,5,2.5,0,0,0,0.0,5.6,-1.4524002157497304,-0.5555555555555556,0.0,-0.27184466019417475,-0.625
407,0,5,2.5,1,0,1,0.0,6.6,-1.3759439050701188,-0.5555555555555556,0.125,-0.3203883495145631,-0.625
408,1,5,2.0,0,0,1,0.25,7.6,-1.4227346278317152,-0.6666666666666666,0.125,-0.3810679611650485,-0.5
409,1,5,2.0,1,0,0,0.4,8.6,-1.6035598705501617,-0.6666666666666666,0.0,-0.4368932038834951,-0.5
410,2,4,1.0,0,0,0,0.8,8.5,-1.3681229773462782,-0.6666666666666666,0.0,-0.45145631067961167,-0.25
411,2,3,0.5,1,0,1,1.0,6.25,-0.9074973031283711,-0.5555555555555556,0.125,-0.3519417475728155,-0.125
412,2,2,0.0,0,0,0,1.33,4.25,-0.7153182308522115,-0.4444444444444444,0.0,-0.270873786407767,-0.0
413,3,1,1.0,0,0,0,1.83,3.0,-0.9289104638619201,-0.4444444444444444,0.0,-0.23446601941747572,-0.25
414,3,0,1.5,1,0,0,2.0,0.0,-0.80542071197411,-0.3333333333333333,0.0,-0.0970873786407767,-0.375
415,4,0,2.0,0,0,0,2.57,0.0,-1.0692017259978424,-0.4444444444444444,0.0,-0.12475728155339805,-0.5
416,4,0,2.0,0,0,0,3.14,0.0,-1.0968716289104639,-0.4444444444444444,0.0,-0.1524271844660194,-0.5
417,5,0,2.5,0,1,1,3.86,0.0,-1.2429341963322547,-0.5555555555555556,0.125,-0.18737864077669902,-0.625
418,6,0,3.0,0,0,1,4.71,0.0,-1.5203074433656958,-0.6666666666666666,0.125,-0.2286407766990291,-0.75
419,7,0,3.5,0,1,0,5.71,0.0,-1.9299622437971953,-0.7777777777777778,0.0,-0.27718446601941743,-0.875
420,7,0,3.5,0,0,1,6.71,0.0,-1.8535059331175836,-0.7777777777777778,0.125,-0.3257281553398058,-0.875
421,7,0,3.5,0,1,0,7.71,0.0,-2.027049622437972,-0.7777777777777778,0.0,-0.37427184466019414,-0.875
422,7,0,3.5,0,1,1,8.71,0.0,-1.9505933117583603,-0.7777777777777778,0.125,-0.4228155339805825,-0.875
423,6,0,3.0,0,0,0,8.67,0.0,-1.8375404530744337,-0.6666666666666666,0.0,-0.42087378640776696,-0.75
424,5,1,2.0,0,0,1,7.17,0.25,-1.4018608414239482,-0.6666666666666666,0.125,-0.36019417475728155,-0.5
425,4,1,1.5,0,0,0,5.83,0.5,-1.2378371089536138,-0.5555555555555556,0.0,-0.30728155339805824,-0.375
426,3,1,1.0,0,1,0,5.4,0.6,-0.9857065803667745,-0.4444444444444444,0.0,-0.2912621359223301,-0.25
427,2,2,0.0,0,0,0,3.8,1.0,-0.6774541531823085,-0.4444444444444444,0.0,-0.23300970873786406,-0.0
428,1,2,0.5,0,0,0,2.5,1.4,-0.6476537216828478,-0.3333333333333333,0.0,-0.18932038834951453,-0.125
429,0,3,1.5,0,0,0,0.0,2.0,-0.80542071197411,-0.3333333333333333,0.0,-0.0970873786407767,-0.375
430,0,3,1.5,0,0,1,0.0,2.6,-0.709546925566343,-0.3333333333333333,0.125,-0.1262135922330097,-0.375
431,0,4,2.0,0,0,0,0.0,3.4,-1.1094929881337647,-0.4444444444444444,0.0,-0.16504854368932037,-0.5
432,0,5,2.5,0,0,0,0.0,4.4,-1.3941477885652644,-0.5555555555555556,0.0,-0.21359223300970875,-0.625
